"Plate"	"Well.position"	"CTB"	"row"	"column"	"Replicate"	"Product.."	"Probe.ID"	"miRBase.ID.miRPlus.ID"	"miRBase.accession"	"Comment.in.miRBase"	"Sample"	"Control"	"poc"	"npi"	"rzscore"	"zscore"	"centered"	"rcentered"	"Bscore"	"posEffectNorm"	"wellCount"
"6"	"B7"	5118	2	7	"2"	"410031-00"	NA	"hsa-mir-101*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004513' target='_blank'>MIMAT0004513</a>"	1	"hsa-mir-101*"	NA	0.912584139437436	0.351875112147856	-1.37433150722882	-0.853612297592031	0.843617682510139	0.870852475752935	-0.690956934896703	-1.41894456688574	1555
"6"	"B8"	5849	2	8	"2"	""	44799	"hsa-mir-103/hsa-mir-107"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000101/MIMAT0000104' target='_blank'>MIMAT0000101/MIMAT0000104</a>"	1	"hsa-mir-103/hsa-mir-107"	NA	1.04292782953684	-0.172797416113404	-0.0506999765512608	-0.19590026399645	0.964110946659203	0.995235664454654	0.200366760008945	-0.0125756544736061	1556
"6"	"B9"	6243	2	9	"2"	""	44804	"hsa-mir-106b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000680' target='_blank'>MIMAT0000680</a>"	1	"hsa-mir-106b"	NA	1.11318147372175	-0.455589449129733	0.66272112206291	0.158598424425792	1.02905533253435	1.06227667177131	0.781379437719153	0.544213058594374	1557
"6"	"B10"	5866	2	10	"2"	"410034-00"	NA	"hsa-mir-106b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004672' target='_blank'>MIMAT0004672</a>"	1	"hsa-mir-106b*"	NA	1.04595907814381	-0.184999102817154	-0.0199178479308525	-0.18060463530818	0.966913115592902	0.998128296750043	-1.00208843162339	-0.281188827162833	1558
"6"	"B11"	5587	2	11	"2"	"410035-00"	NA	"hsa-mir-10a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000253' target='_blank'>MIMAT0000253</a>"	1	"hsa-mir-10a"	NA	0.996210939241296	0.0152521083796878	-0.525106899995202	-0.4316328943686	0.920924578386898	0.950655096137485	-0.138123485225031	-0.816909985232348	1559
"6"	"B12"	5702	2	12	"2"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	1	""	"NEG"	1.01671644452369	-0.067288713439799	-0.31687485344538	-0.328162465006779	0.93988042705604	0.970222902841586	0.457940748023833	-0.134530422180507	1560
"6"	"C1"	5969	3	1	"2"	"410036-00"	NA	"hsa-mir-10a*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004555' target='_blank'>MIMAT0004555</a>"	1	"hsa-mir-10a*"	NA	1.06432487852717	-0.258926969316347	0.166585637239857	-0.0879311203145486	0.983890962661786	1.01565424536328	0.0272172865191478	-0.0196730253529551	1561
"6"	"C2"	8469	3	2	"2"	"410037-00"	NA	"hsa-mir-10b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000254' target='_blank'>MIMAT0000254</a>"	1	"hsa-mir-10b"	NA	1.51009673249231	-2.05329266104432	4.69336925788815	2.16142603972506	1.39597462938225	1.44104134762634	4.07240771472572	3.90897694527548	1562
"6"	"C3"	5902	3	3	"2"	"410038-00"	NA	"hsa-mir-10b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004556' target='_blank'>MIMAT0004556</a>"	1	"hsa-mir-10b*"	NA	1.0523781928409	-0.210837968778037	0.0452678362064829	-0.14821389220361	0.972847120393677	1.00425387102263	-0.46727723924142	-0.284389944731622	1563
"6"	"C4"	6077	3	4	"2"	"410039-00"	NA	"hsa-mir-122"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000421' target='_blank'>MIMAT0000421</a>"	1	"hsa-mir-122"	NA	1.08358222261846	-0.336443567198995	0.362142689651863	0.00924110899916245	1.00169297706411	1.03403096818104	0.206081824330013	0.491220220938297	1564
"6"	"C5"	6664	3	5	"2"	""	44812	"hsa-mir-124"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000422' target='_blank'>MIMAT0000422</a>"	1	"hsa-mir-124"	NA	1.18824945392948	-0.757760631616723	1.42503148378008	0.537390170176462	1.09845022201008	1.13391185979241	0.578919040285658	1.43580214422626	1565
"6"	"C6"	5800	3	6	"2"	"410041-00"	NA	"hsa-mir-124*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004591' target='_blank'>MIMAT0004591</a>"	1	"hsa-mir-124*"	NA	1.03419070119913	-0.137627848555536	-0.139424935515967	-0.239987664333226	0.956034106791482	0.986898077250298	0.0306406666322631	-0.0552723297114376	1566
"6"	"C7"	5761	3	7	"2"	""	44814	"hsa-mir-125a-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004602' target='_blank'>MIMAT0004602</a>"	1	"hsa-mir-125a-3p"	NA	1.02723666027727	-0.109635743764579	-0.210042759998081	-0.275077636029844	0.949605601590643	0.980262038454994	0.158946689880013	-0.00313227811774266	1567
"6"	"C8"	5885	3	8	"2"	""	44815	"hsa-mir-125a-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000443' target='_blank'>MIMAT0000443</a>"	1	"hsa-mir-125a-5p"	NA	1.04934694423394	-0.198636282074287	0.0144857075860745	-0.163509520891879	0.970044951459978	1.00136123872724	-0.0488326783077434	0.365161851769675	1568
"6"	"C9"	5772	3	9	"2"	""	44817	"hsa-mir-125b-1*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004592' target='_blank'>MIMAT0004592</a>"	1	"hsa-mir-125b-1*"	NA	1.02919805643472	-0.117530952808182	-0.190124912067228	-0.26518046452567	0.951418769724213	0.982133741704951	-0.385851718865009	0.0330530650962684	1569
"6"	"C10"	7326	3	10	"2"	"410042-00"	NA	"hsa-mir-125b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000423' target='_blank'>MIMAT0000423</a>"	1	"hsa-mir-125b"	NA	1.30628984085945	-1.23290866678629	2.62372378652775	1.13301994615495	1.20756997695765	1.24655436447167	1.32716808038119	2.58542406078076	1570
"6"	"C11"	5597	3	11	"2"	"410043-00"	NA	"hsa-mir-126"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000445' target='_blank'>MIMAT0000445</a>"	1	"hsa-mir-126"	NA	0.997994026657157	0.00807464561277588	-0.506999765512608	-0.422635465728442	0.92257291305378	0.952356644546537	-0.434401473196461	-0.511314765837659	1571
"6"	"C12"	3577	3	12	"2"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	1	""	"POS"	0.637810368653323	1.45792212452898	-4.16464093099643	-2.24011605104044	0.589609310343643	0.608643865917985	-3.70421045198124	-3.71827299772216	1572
"6"	"D1"	5797	4	1	"2"	""	44820	"hsa-mir-126*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000444' target='_blank'>MIMAT0000444</a>"	1	"hsa-mir-126*"	NA	1.03365577497437	-0.135474609725462	-0.144857075860745	-0.242686892925274	0.955539606391418	0.986387612727582	0.0800674852902166	-0.296770358720598	1573
"6"	"D2"	5866	4	2	"2"	"410044-00"	NA	"hsa-mir-127-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000446' target='_blank'>MIMAT0000446</a>"	1	"hsa-mir-127-3p"	NA	1.04595907814381	-0.184999102817154	-0.0199178479308525	-0.18060463530818	0.966913115592902	0.998128296750043	-0.276586479221611	-0.431226974490621	1574
"6"	"D3"	5966	4	3	"2"	""	44822	"hsa-mir-127-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004604' target='_blank'>MIMAT0004604</a>"	1	"hsa-mir-127-5p"	NA	1.06378995230241	-0.256773730486273	0.161153496895079	-0.0906303489065961	0.983396462261721	1.01514378084057	0.0129013333188476	-0.157548360546314	1575
"6"	"D4"	5751	4	4	"2"	""	44823	"hsa-mir-128"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000424' target='_blank'>MIMAT0000424</a>"	1	"hsa-mir-128"	NA	1.02545357286141	-0.102458280997667	-0.228149894480674	-0.284075064670002	0.947957266923761	0.978560490045942	-0.0199178479308525	-0.0673927202885752	1576
"6"	"D5"	6631	4	5	"2"	"410045-00"	NA	"hsa-mir-129-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004605' target='_blank'>MIMAT0004605</a>"	1	"hsa-mir-129-3p"	NA	1.18236526545714	-0.734075004485914	1.36527793998752	0.507698655663939	1.09301071760937	1.12829675004254	0.883458408364772	1.39923751734329	1577
"6"	"D6"	7154	4	6	"2"	""	44826	"hsa-mir-129-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000242' target='_blank'>MIMAT0000242</a>"	1	"hsa-mir-129-5p"	NA	1.27562073730665	-1.10945630719541	2.31228107342715	0.978264173544225	1.17921862068729	1.21728773183597	2.84663958744705	2.35268772344594	1578
"6"	"D7"	5410	4	7	"2"	""	44827	"hsa-mir-130a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000425' target='_blank'>MIMAT0000425</a>"	1	"hsa-mir-130a"	NA	0.964650291980564	0.142293199354028	-0.8456031803371	-0.590887381299405	0.891749054783089	0.920537689297261	-0.112320818587336	-0.61099257311667	1579
"6"	"D8"	5395	4	8	"2"	""	44829	"hsa-mir-130b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000691' target='_blank'>MIMAT0000691</a>"	1	"hsa-mir-130b"	NA	0.961975660856774	0.153059393504396	-0.87276388206099	-0.604383524259642	0.889276552782767	0.917985366683682	-0.571789356083137	-0.502499862899095	1580
"6"	"D9"	3621	4	9	"2"	"410047-00"	NA	"hsa-mir-130b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004680' target='_blank'>MIMAT0004680</a>"	1	"hsa-mir-130b*"	NA	0.64565595328311	1.42634128835457	-4.08496953927302	-2.20052736502375	0.596861982877924	0.616130678917815	-3.91640343419913	-3.79492547902317	1581
"6"	"D10"	5940	4	10	"2"	"410048-00"	NA	"hsa-mir-132"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000426' target='_blank'>MIMAT0000426</a>"	1	"hsa-mir-132"	NA	1.05915392502117	-0.238112327292302	0.114074947240337	-0.114023663371008	0.979110792127828	1.01071975497703	-0.818187847034549	0.172315299144004	1582
"6"	"D11"	5712	4	11	"2"	"410485-00"	NA	"hsa-miRPlus-C1049"	NA	1	"hsa-miRPlus-C1049"	NA	1.01849953193955	-0.0744661762067109	-0.298767718962787	-0.31916503636662	0.941528761722922	0.971924451250638	0.138123485225031	-0.292485414843888	1583
"6"	"D12"	6553	4	12	"2"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	1	""	"GAPDH"	1.16845718361343	-0.678090794904001	1.2240422910233	0.437518712270704	1.08015370720769	1.11502467245193	2.04876568191016	1.75539837544361	1584
"6"	"E1"	323	5	1	"2"	""	44833	"hsa-mir-133a/hsa-mir-133b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000427/MIMAT0000770' target='_blank'>MIMAT0000427/MIMAT0000770</a>"	1	"hsa-mir-133a/hsa-mir-133b"	NA	0.0575937235322962	3.79346850888211	-10.0567024916322	-5.167879330548	0.0532412097402843	0.0549600136123873	-10.4961965964019	-9.69952754316882	1585
"6"	"E2"	8887	5	2	"2"	""	44834	"hsa-mir-134"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000447' target='_blank'>MIMAT0000447</a>"	1	"hsa-mir-134"	NA	1.58462978647528	-2.35331060470124	5.45024747926054	2.53751855688368	1.46487501845791	1.51216607112472	4.52916018204913	5.0536911104774	1586
"6"	"E3"	8345	5	3	"2"	"410050-00"	NA	"hsa-mir-135a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000428' target='_blank'>MIMAT0000428</a>"	1	"hsa-mir-135a"	NA	1.48798644853564	-1.96429212273461	4.46884079030399	2.04985792458709	1.37553527951292	1.41994214735409	3.65616996080711	4.27141314920555	1587
"6"	"E4"	6085	5	4	"2"	"410051-00"	NA	"hsa-mir-135a*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004595' target='_blank'>MIMAT0004595</a>"	1	"hsa-mir-135a*"	NA	1.08500869255115	-0.342185537412525	0.376628397237938	0.0164390519112892	1.00301164479762	1.03539220690829	-0.0795582221328937	0.827558034544311	1588
"6"	"E5"	5759	5	5	"2"	"410052-00"	NA	"hsa-mir-135b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000758' target='_blank'>MIMAT0000758</a>"	1	"hsa-mir-135b"	NA	1.0268800427941	-0.108200251211197	-0.213664186894599	-0.276877121757876	0.949275934657267	0.979921728773184	-1.359902384438	0.148447288465051	1589
"6"	"E6"	5749	5	6	"2"	"410053-00"	NA	"hsa-mir-136"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000448' target='_blank'>MIMAT0000448</a>"	1	"hsa-mir-136"	NA	1.02509695537824	-0.101022788444285	-0.231771321377192	-0.285874550398034	0.947627599990385	0.978220180364131	-0.361831473277944	0.157624216300062	1590
"6"	"E7"	5901	5	7	"2"	""	44840	"hsa-mir-136*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004606' target='_blank'>MIMAT0004606</a>"	1	"hsa-mir-136*"	NA	1.05219988409932	-0.210120222501346	0.0434571227582236	-0.149113635067626	0.972682286926989	1.00408371618173	0.112320818587336	0.560813564874065	1591
"6"	"E8"	5492	5	8	"2"	"410054-00"	NA	"hsa-mir-137"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000429' target='_blank'>MIMAT0000429</a>"	1	"hsa-mir-137"	NA	0.979271608790621	0.0834380046653508	-0.697124677579837	-0.517108466450106	0.905265399051521	0.934490386251489	-1.06056881752264	-0.0483658375198872	1592
"6"	"E9"	7602	5	9	"2"	""	44773	"hsa-mir-138"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000430' target='_blank'>MIMAT0000430</a>"	1	"hsa-mir-138"	NA	1.3555030535372	-1.43100663915306	3.12348069824732	1.38134897662332	1.25306401376359	1.29351710056151	2.62762813740056	3.70559268008056	1593
"6"	"E10"	8695	5	10	"2"	""	44842	"hsa-mir-138"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000430' target='_blank'>MIMAT0000430</a>"	1	"hsa-mir-138"	NA	1.55039450809076	-2.21550331957653	5.10259049719475	2.36476792699264	1.43322699285378	1.47949634167092	3.50590903699921	5.444035613225	1594
"6"	"E11"	5784	5	11	"2"	""	44845	"hsa-mir-139-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004552' target='_blank'>MIMAT0004552</a>"	1	"hsa-mir-139-3p"	NA	1.03133776133375	-0.126143908128477	-0.168396350688116	-0.254383550157479	0.953396771324471	0.984175599795814	-0.395923812420951	0.116280955371017	1595
"6"	"E12"	5862	5	12	"2"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	1	""	"NEG"	1.04524584317746	-0.182128117710389	-0.0271607017238897	-0.184203606764244	0.96625378172615	0.997447677386422	0.133144023242318	0.788562512199702	1596
"6"	"F1"	5834	6	1	"2"	""	44774	"hsa-mir-139-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000250' target='_blank'>MIMAT0000250</a>"	1	"hsa-mir-139-5p"	NA	1.04025319841305	-0.162031221963036	-0.0778606782751506	-0.209396406956687	0.96163844465888	0.992683341841075	-0.0272172865191478	-0.146816244060621	1597
"6"	"F2"	6117	6	2	"2"	""	44846	"hsa-mir-139-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000250' target='_blank'>MIMAT0000250</a>"	1	"hsa-mir-139-5p"	NA	1.09071457228191	-0.365153418266643	0.434571227582236	0.0452308235597962	1.00828631573164	1.04083716181725	0.00362142689651863	0.0780093035388434	1598
"6"	"F3"	6048	6	3	"2"	"410057-00"	NA	"hsa-mir-140-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000431' target='_blank'>MIMAT0000431</a>"	1	"hsa-mir-140-5p"	NA	1.07841126911247	-0.315628925174951	0.309631999652343	-0.016851434057297	0.996912806530152	1.02909647779479	-0.0129013333188476	0.0695923383447849	1599
"6"	"F4"	5719	6	4	"2"	"410056-00"	NA	"hsa-mir-140-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004597' target='_blank'>MIMAT0004597</a>"	1	"hsa-mir-140-3p"	NA	1.01974769313066	-0.0794904001435493	-0.286092724824972	-0.312866836318509	0.942682595989739	0.973115535136975	-0.25214184767011	-0.036937077966201	1600
"6"	"F5"	5855	6	5	"2"	"410058-00"	NA	"hsa-mir-141"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000432' target='_blank'>MIMAT0000432</a>"	1	"hsa-mir-141"	NA	1.04399768198636	-0.177103893773551	-0.0398356958617049	-0.190501806812355	0.965099947459332	0.996256593500085	-0.695936396879416	0.122120821013223	1601
"6"	"F6"	5630	6	6	"2"	"410060-00"	NA	"hsa-mir-142-3p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000434' target='_blank'>MIMAT0000434</a>"	1	"hsa-mir-142-3p"	NA	1.0038782151295	-0.0156109815180334	-0.447246221720051	-0.392943951215919	0.92801241745449	0.95797175429641	-0.0871688770951086	-0.251066347472699	1602
"6"	"F7"	5370	6	7	"2"	""	44852	"hsa-mir-142-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000433' target='_blank'>MIMAT0000433</a>"	1	"hsa-mir-142-5p"	NA	0.957517942317122	0.171003050421676	-0.918031718267473	-0.626877095860038	0.885155716115562	0.913731495661052	-0.359030525912667	-0.599983761685431	1603
"6"	"F8"	8231	6	8	"2"	""	44853	"hsa-mir-143"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000435' target='_blank'>MIMAT0000435</a>"	1	"hsa-mir-143"	NA	1.46765925199483	-1.88246904719182	4.26241945720243	1.94728723808929	1.35674426431046	1.4005444954909	4.38911281378532	4.76056022354626	1604
"6"	"F9"	6292	6	9	"2"	""	44855	"hsa-mir-144"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000436' target='_blank'>MIMAT0000436</a>"	1	"hsa-mir-144"	NA	1.12191860205947	-0.490759016687601	0.751446081027616	0.202685824762569	1.03713217240207	1.07061425897567	0.745731016706548	1.07871151053369	1605
"6"	"F10"	7558	6	10	"2"	""	44857	"hsa-mir-145"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000437' target='_blank'>MIMAT0000437</a>"	1	"hsa-mir-145"	NA	1.34765746890741	-1.39942580297865	3.04380930652391	1.34176029060663	1.24581134122931	1.28603028756168	1.93726534285406	3.13116401597685	1606
"6"	"F11"	6127	6	11	"2"	"410063-00"	NA	"hsa-mir-146a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000449' target='_blank'>MIMAT0000449</a>"	1	"hsa-mir-146a"	NA	1.09249765969777	-0.372330881033555	0.452678362064829	0.0542282521999546	1.00993465039852	1.04253871022631	0.715288396857688	0.524497573742615	1607
"6"	"F12"	5710	6	12	"2"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	1	""	"NEG"	1.01814291445638	-0.0730306836533285	-0.302389145859306	-0.320964522094652	0.941199094789545	0.971584141568828	0.348053075632595	0.298391958411645	1608
"6"	"G1"	7417	7	1	"2"	"410066-00"	NA	"hsa-mir-146b-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0002809' target='_blank'>MIMAT0002809</a>"	1	"hsa-mir-146b-5p"	NA	1.32251593634378	-1.29822357796519	2.78849871031935	1.21489654678039	1.22256982242628	1.26203845499404	1.90158862944383	2.30051790122214	1609
"6"	"G2"	5970	7	2	"2"	"410068-00"	NA	"hsa-mir-147b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004928' target='_blank'>MIMAT0004928</a>"	1	"hsa-mir-147b"	NA	1.06450318726876	-0.259644715593038	0.168396350688116	-0.0870313774505327	0.984055796128474	1.01582440020419	-1.20010692262912	-0.4058833739121	1610
"6"	"G3"	6562	7	3	"2"	"410069-00"	NA	"hsa-mir-148a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000243' target='_blank'>MIMAT0000243</a>"	1	"hsa-mir-148a"	NA	1.1700619622877	-0.684550511394222	1.24033871205763	0.445616398046846	1.08163720840788	1.11655606602008	-0.0197480935450782	0.687136655733719	1611
"6"	"G4"	8246	7	4	"2"	"410070-00"	NA	"hsa-mir-148a*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004549' target='_blank'>MIMAT0004549</a>"	1	"hsa-mir-148a*"	NA	1.47033388311862	-1.89323524134219	4.28958015892632	1.96078338104953	1.35921676631079	1.40309681810448	3.38597756344966	4.14140629746609	1612
"6"	"G5"	5703	7	5	"2"	"410071-00"	NA	"hsa-mir-148b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000759' target='_blank'>MIMAT0000759</a>"	1	"hsa-mir-148b"	NA	1.01689475326528	-0.0680064597164902	-0.315064139997121	-0.327262722142763	0.940045260522728	0.970393057682491	-1.90871831364635	-0.383418933520033	1613
"6"	"G6"	6179	7	6	"2"	"410073-00"	NA	"hsa-mir-149"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000450' target='_blank'>MIMAT0000450</a>"	1	"hsa-mir-149"	NA	1.10176971426024	-0.409653687421496	0.546835461374313	0.101014881128778	1.0185059906663	1.05138676195338	-0.0306406666322631	0.469918132187839	1614
"6"	"G7"	6550	7	7	"2"	"410074-00"	NA	"hsa-mir-150"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000451' target='_blank'>MIMAT0000451</a>"	1	"hsa-mir-150"	NA	1.16792225738867	-0.675937556073928	1.21861015067852	0.434819483678656	1.07965920680762	1.11451420792922	0.840057870401806	1.25039757051297	1615
"6"	"G8"	7183	7	8	"2"	""	44874	"hsa-mir-151-5p"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004697' target='_blank'>MIMAT0004697</a>"	1	"hsa-mir-151-5p"	NA	1.28079169081264	-1.13027094921945	2.36479176342667	1.00435671660068	1.18399879122124	1.22222222222222	1.55393164737804	2.54125038771758	1616
"6"	"G9"	5953	7	9	"2"	""	44875	"hsa-mir-152"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000438' target='_blank'>MIMAT0000438</a>"	1	"hsa-mir-152"	NA	1.06147193866179	-0.247443028889288	0.137614222067708	-0.102327006138802	0.981253627194775	1.0129317679088	-0.805654314884879	0.217171244688281	1617
"6"	"G10"	7003	7	10	"2"	"410076-00"	NA	"hsa-mir-153"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000439' target='_blank'>MIMAT0000439</a>"	1	"hsa-mir-153"	NA	1.24869611732715	-1.00107661941504	2.03886334273999	0.842403001077833	1.15432876721737	1.19159435085928	-0.00523409356137459	1.85786016874184	1618
"6"	"G11"	6585	7	11	"2"	"410077-00"	NA	"hsa-mir-154"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000452' target='_blank'>MIMAT0000452</a>"	1	"hsa-mir-154"	NA	1.17416306334418	-0.70105867575812	1.2819851213676	0.466310483919211	1.08542837814171	1.1204696273609	0.607041683528936	1.0612851023941	1619
"6"	"G12"	4853	7	12	"2"	""	NA	""	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=' target='_blank'></a>"	1	""	"POS"	0.865332322917131	0.542077875471021	-1.85417057101754	-1.09204415655623	0.799936813837769	0.825761442913051	-2.14128182215716	-1.49709655249837	1620
"6"	"H1"	4304	8	1	"2"	"410002-00"	NA	"hsa-mir-154*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000453' target='_blank'>MIMAT0000453</a>"	1	"hsa-mir-154*"	NA	0.767440823786386	0.936120581374484	-2.8482522541119	-1.58600298890093	0.709443240625955	0.732346435256083	-3.53819066269396	-3.03859210957223	1621
"6"	"H2"	6522	8	2	"2"	"410080-00"	NA	"hsa-mir-15a"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000068' target='_blank'>MIMAT0000068</a>"	1	"hsa-mir-15a"	NA	1.16292961262426	-0.655840660326575	1.16791017412726	0.409626683486212	1.07504386974035	1.10974987238387	-0.00362142689651863	0.413520550542513	1622
"6"	"H3"	7307	8	3	"2"	"410082-00"	NA	"hsa-mir-15b"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000417' target='_blank'>MIMAT0000417</a>"	1	"hsa-mir-15b"	NA	1.30290197476931	-1.21927148752916	2.58932023101082	1.11592483173865	1.20443814109058	1.24332142249447	1.52620509770157	1.82622853100811	1623
"6"	"H4"	5510	8	4	"2"	"410083-00"	NA	"hsa-mir-15b*"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0004586' target='_blank'>MIMAT0004586</a>"	1	"hsa-mir-15b*"	NA	0.98248116613917	0.0705185716849094	-0.664531835511169	-0.50091309489782	0.908232401451908	0.937553173387783	-1.37116275869437	-0.723398864619048	1624
"6"	"H5"	6844	8	5	"2"	"410084-00"	NA	"hsa-mir-16"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000069' target='_blank'>MIMAT0000069</a>"	1	"hsa-mir-16"	NA	1.22034502741497	-0.886954961421138	1.75095990446676	0.699343885699314	1.12812024601395	1.16453973115535	0.354277403110987	1.49265901901427	1625
"6"	"H6"	6344	8	6	"2"	""	44802	"hsa-mir-106a/hsa-mir-17"	"<a href='http://www.mirbase.org/cgi-bin/mirna_entry.pl?acc=MIMAT0000070/MIMAT0000103' target='_blank'>MIMAT0000070/MIMAT0000103</a>"	1	"hsa-mir-106a/hsa-mir-17"	NA	1.13119065662194	-0.528081823075543	0.8456031803371	0.249472453691392	1.04570351266986	1.07946231070274	0.465098724623983	0.661844863219472	1626
